,task,gt_path,obj_id,n_pos
69,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_340.nii.gz,2,21
70,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_145.nii.gz,1,16
71,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_145.nii.gz,2,14
72,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_387.nii.gz,1,13
73,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_387.nii.gz,2,18
74,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_038.nii.gz,1,14
75,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_038.nii.gz,2,21
76,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_084.nii.gz,1,13
77,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_084.nii.gz,2,24
78,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_366.nii.gz,1,15
79,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_366.nii.gz,2,17
80,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_341.nii.gz,1,12
81,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_341.nii.gz,2,20
82,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_354.nii.gz,1,12
83,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_354.nii.gz,2,19
84,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_077.nii.gz,1,17
85,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_077.nii.gz,2,29
86,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_298.nii.gz,1,14
87,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_298.nii.gz,2,17
88,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_303.nii.gz,1,14
89,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_303.nii.gz,2,22
90,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_363.nii.gz,1,15
91,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_363.nii.gz,2,20
92,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_096.nii.gz,1,14
93,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_096.nii.gz,2,20
94,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_048.nii.gz,1,13
95,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_048.nii.gz,2,17
96,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_383.nii.gz,1,14
97,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_383.nii.gz,2,16
98,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_074.nii.gz,1,15
99,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_074.nii.gz,2,23
100,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_138.nii.gz,1,14
101,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_138.nii.gz,2,24
102,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_311.nii.gz,1,13
103,Task04_Hippocampus,Task04_Hippocampus/labelsTs/hippocampus_311.nii.gz,2,22
