,task,gt_path,obj_id,n_pos
30,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_398.nii.gz,1,74
31,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_398.nii.gz,2,47
32,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_398.nii.gz,3,46
33,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_234.nii.gz,1,81
34,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_234.nii.gz,2,56
35,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_234.nii.gz,3,53
36,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_363.nii.gz,1,95
37,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_363.nii.gz,2,40
38,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_363.nii.gz,3,40
39,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_047.nii.gz,1,78
40,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_047.nii.gz,2,67
41,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_047.nii.gz,3,63
42,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_095.nii.gz,1,52
43,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_095.nii.gz,2,36
44,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_095.nii.gz,3,21
45,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_166.nii.gz,1,65
46,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_166.nii.gz,2,57
47,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_166.nii.gz,3,58
48,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_057.nii.gz,1,83
49,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_057.nii.gz,2,54
50,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_057.nii.gz,3,48
51,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_217.nii.gz,1,90
52,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_217.nii.gz,2,51
53,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_217.nii.gz,3,50
54,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_435.nii.gz,1,89
55,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_435.nii.gz,2,71
56,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_435.nii.gz,3,70
57,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_091.nii.gz,1,77
58,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_091.nii.gz,2,64
59,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_091.nii.gz,3,57
60,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_249.nii.gz,1,89
61,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_249.nii.gz,2,76
62,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_249.nii.gz,3,71
63,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_419.nii.gz,1,68
64,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_419.nii.gz,2,42
65,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_419.nii.gz,3,62
66,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_286.nii.gz,1,72
67,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_286.nii.gz,2,63
68,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_286.nii.gz,3,63
69,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_088.nii.gz,1,94
70,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_088.nii.gz,2,77
71,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_088.nii.gz,3,46
72,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_052.nii.gz,1,65
73,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_052.nii.gz,2,53
74,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_052.nii.gz,3,33
75,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_372.nii.gz,1,54
76,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_372.nii.gz,2,31
77,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_372.nii.gz,3,29
78,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_245.nii.gz,1,95
79,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_245.nii.gz,2,85
80,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_245.nii.gz,3,73
81,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_084.nii.gz,1,74
82,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_084.nii.gz,2,32
83,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_084.nii.gz,3,25
84,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_090.nii.gz,1,96
85,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_090.nii.gz,2,47
86,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_090.nii.gz,3,35
87,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_100.nii.gz,1,66
88,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_100.nii.gz,2,50
89,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_100.nii.gz,3,49
90,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_018.nii.gz,1,76
91,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_018.nii.gz,2,60
92,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_018.nii.gz,3,60
93,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_081.nii.gz,1,59
94,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_081.nii.gz,2,38
95,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_081.nii.gz,3,40
96,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_014.nii.gz,1,72
97,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_014.nii.gz,2,63
98,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_014.nii.gz,3,63
99,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_321.nii.gz,1,76
100,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_321.nii.gz,2,47
101,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_321.nii.gz,3,46
102,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_116.nii.gz,1,73
103,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_116.nii.gz,2,65
104,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_116.nii.gz,3,44
105,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_339.nii.gz,1,80
106,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_339.nii.gz,2,56
107,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_339.nii.gz,3,61
108,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_212.nii.gz,1,80
109,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_212.nii.gz,2,54
110,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_212.nii.gz,3,40
111,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_330.nii.gz,1,38
112,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_330.nii.gz,2,19
113,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_330.nii.gz,3,26
114,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_041.nii.gz,1,82
115,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_041.nii.gz,2,77
116,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_041.nii.gz,3,78
117,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_457.nii.gz,1,61
118,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_457.nii.gz,2,6
119,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_457.nii.gz,3,25
120,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_411.nii.gz,1,76
121,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_411.nii.gz,2,49
122,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_411.nii.gz,3,63
123,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_229.nii.gz,1,70
124,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_229.nii.gz,2,57
125,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_229.nii.gz,3,57
126,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_254.nii.gz,1,76
127,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_254.nii.gz,2,52
128,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_254.nii.gz,3,15
129,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_001.nii.gz,1,74
130,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_001.nii.gz,2,56
131,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_001.nii.gz,3,58
132,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_430.nii.gz,1,78
133,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_430.nii.gz,2,23
134,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_430.nii.gz,3,28
135,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_148.nii.gz,1,77
136,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_148.nii.gz,2,62
137,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_148.nii.gz,3,44
138,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_030.nii.gz,1,44
139,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_030.nii.gz,2,38
140,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_443.nii.gz,1,44
141,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_443.nii.gz,2,28
142,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_443.nii.gz,3,33
143,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_361.nii.gz,1,92
144,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_361.nii.gz,2,49
145,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_361.nii.gz,3,55
146,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_429.nii.gz,1,49
147,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_429.nii.gz,2,33
148,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_429.nii.gz,3,38
149,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_301.nii.gz,1,54
150,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_301.nii.gz,2,34
151,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_301.nii.gz,3,27
152,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_222.nii.gz,1,67
153,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_222.nii.gz,2,40
154,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_222.nii.gz,3,36
155,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_190.nii.gz,1,64
156,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_190.nii.gz,2,41
157,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_190.nii.gz,3,39
158,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_220.nii.gz,1,65
159,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_220.nii.gz,2,40
160,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_220.nii.gz,3,31
161,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_252.nii.gz,1,58
162,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_252.nii.gz,2,44
163,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_252.nii.gz,3,46
164,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_268.nii.gz,1,81
165,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_268.nii.gz,2,63
166,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_268.nii.gz,3,20
167,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_127.nii.gz,1,51
168,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_127.nii.gz,2,43
169,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_127.nii.gz,3,44
170,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_073.nii.gz,1,69
171,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_073.nii.gz,2,41
172,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_073.nii.gz,3,14
173,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_003.nii.gz,1,82
174,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_003.nii.gz,2,35
175,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_003.nii.gz,3,35
176,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_315.nii.gz,1,51
177,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_315.nii.gz,2,27
178,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_315.nii.gz,3,26
179,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_240.nii.gz,1,92
180,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_240.nii.gz,2,56
181,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_240.nii.gz,3,53
182,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_425.nii.gz,1,50
183,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_425.nii.gz,2,41
184,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_425.nii.gz,3,44
185,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_349.nii.gz,1,61
186,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_349.nii.gz,2,40
187,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_349.nii.gz,3,42
188,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_297.nii.gz,1,52
189,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_297.nii.gz,2,17
190,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_297.nii.gz,3,19
191,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_266.nii.gz,1,69
192,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_266.nii.gz,2,62
193,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_266.nii.gz,3,60
194,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_007.nii.gz,1,58
195,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_007.nii.gz,2,38
196,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_007.nii.gz,3,40
197,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_344.nii.gz,1,71
198,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_344.nii.gz,2,58
199,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_344.nii.gz,3,60
200,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_441.nii.gz,1,78
201,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_441.nii.gz,2,38
202,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_441.nii.gz,3,50
203,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_267.nii.gz,1,56
204,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_267.nii.gz,2,46
205,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_267.nii.gz,3,43
206,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_165.nii.gz,1,82
207,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_165.nii.gz,2,35
208,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_165.nii.gz,3,32
209,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_037.nii.gz,1,73
210,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_037.nii.gz,2,47
211,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_037.nii.gz,3,46
212,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_111.nii.gz,1,59
213,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_111.nii.gz,2,39
214,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_111.nii.gz,3,37
215,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_054.nii.gz,1,68
216,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_054.nii.gz,2,55
217,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_054.nii.gz,3,50
218,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_235.nii.gz,1,62
219,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_235.nii.gz,2,53
220,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_235.nii.gz,3,53
221,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_450.nii.gz,1,56
222,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_450.nii.gz,2,36
223,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_450.nii.gz,3,41
224,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_189.nii.gz,1,70
225,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_189.nii.gz,2,52
226,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_189.nii.gz,3,28
227,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_175.nii.gz,1,43
228,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_175.nii.gz,2,23
229,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_350.nii.gz,1,72
230,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_350.nii.gz,2,57
231,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_350.nii.gz,3,64
232,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_359.nii.gz,1,40
233,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_359.nii.gz,2,18
234,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_359.nii.gz,3,18
235,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_223.nii.gz,1,94
236,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_223.nii.gz,2,75
237,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_223.nii.gz,3,41
238,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_299.nii.gz,1,51
239,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_299.nii.gz,2,42
240,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_299.nii.gz,3,44
241,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_314.nii.gz,1,67
242,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_314.nii.gz,2,64
243,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_314.nii.gz,3,60
244,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_351.nii.gz,1,70
245,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_351.nii.gz,2,33
246,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_351.nii.gz,3,35
247,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_230.nii.gz,1,47
248,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_230.nii.gz,2,36
249,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_230.nii.gz,3,7
250,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_447.nii.gz,1,59
251,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_447.nii.gz,2,53
252,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_447.nii.gz,3,51
253,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_373.nii.gz,1,29
254,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_373.nii.gz,2,21
255,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_373.nii.gz,3,21
256,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_065.nii.gz,1,110
257,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_065.nii.gz,2,88
258,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_065.nii.gz,3,79
259,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_218.nii.gz,1,67
260,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_218.nii.gz,2,67
261,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_218.nii.gz,3,48
262,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_221.nii.gz,1,55
263,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_221.nii.gz,2,40
264,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_221.nii.gz,3,36
265,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_312.nii.gz,1,56
266,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_312.nii.gz,2,12
267,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_312.nii.gz,3,26
268,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_199.nii.gz,1,51
269,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_199.nii.gz,2,39
270,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_199.nii.gz,3,40
271,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_389.nii.gz,1,77
272,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_389.nii.gz,2,27
273,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_389.nii.gz,3,45
274,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_197.nii.gz,1,77
275,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_197.nii.gz,2,64
276,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_197.nii.gz,3,57
277,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_129.nii.gz,1,84
278,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_129.nii.gz,2,60
279,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_129.nii.gz,3,58
280,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_255.nii.gz,1,54
281,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_255.nii.gz,2,44
282,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_255.nii.gz,3,40
283,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_445.nii.gz,1,70
284,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_445.nii.gz,2,43
285,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_445.nii.gz,3,47
286,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_045.nii.gz,1,68
287,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_045.nii.gz,2,51
288,Task01_BrainTumour,Task01_BrainTumour/labelsTs/BRATS_045.nii.gz,3,47
