,task,gt_path,obj_id,n_pos
66,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_237.nii.gz,2,47
67,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_237.nii.gz,3,46
68,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_326.nii.gz,1,47
69,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_326.nii.gz,2,36
70,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_326.nii.gz,3,39
71,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_011.nii.gz,1,66
72,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_011.nii.gz,2,55
73,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_011.nii.gz,3,52
74,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_416.nii.gz,1,69
75,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_416.nii.gz,2,49
76,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_416.nii.gz,3,42
77,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_281.nii.gz,1,82
78,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_281.nii.gz,2,35
79,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_281.nii.gz,3,35
80,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_318.nii.gz,1,89
81,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_318.nii.gz,2,63
82,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_318.nii.gz,3,73
83,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_214.nii.gz,1,78
84,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_214.nii.gz,2,41
85,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_214.nii.gz,3,38
86,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_128.nii.gz,1,45
87,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_128.nii.gz,2,35
88,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_128.nii.gz,3,19
89,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_067.nii.gz,1,58
90,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_067.nii.gz,2,43
91,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_067.nii.gz,3,28
92,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_462.nii.gz,1,48
93,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_462.nii.gz,2,17
94,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_462.nii.gz,3,24
95,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_187.nii.gz,1,72
96,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_187.nii.gz,2,60
97,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_187.nii.gz,3,21
98,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_092.nii.gz,1,72
99,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_092.nii.gz,2,62
100,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_092.nii.gz,3,32
101,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_327.nii.gz,1,68
102,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_327.nii.gz,2,43
103,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_327.nii.gz,3,42
104,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_471.nii.gz,1,80
105,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_471.nii.gz,2,45
106,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_471.nii.gz,3,51
107,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_183.nii.gz,1,46
108,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_183.nii.gz,2,39
109,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_183.nii.gz,3,27
110,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_382.nii.gz,1,56
111,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_382.nii.gz,2,29
112,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_382.nii.gz,3,32
113,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_035.nii.gz,1,72
114,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_035.nii.gz,2,43
115,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_035.nii.gz,3,40
116,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_110.nii.gz,1,78
117,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_110.nii.gz,2,55
118,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_110.nii.gz,3,57
119,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_029.nii.gz,1,27
120,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_029.nii.gz,2,22
121,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_141.nii.gz,1,106
122,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_141.nii.gz,2,64
123,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_141.nii.gz,3,60
124,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_155.nii.gz,1,102
125,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_155.nii.gz,2,90
126,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_155.nii.gz,3,85
127,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_323.nii.gz,1,65
128,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_323.nii.gz,2,21
129,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_323.nii.gz,3,25
130,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_269.nii.gz,1,83
131,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_269.nii.gz,2,68
132,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_269.nii.gz,3,38
133,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_019.nii.gz,1,97
134,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_019.nii.gz,2,70
135,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_019.nii.gz,3,72
136,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_051.nii.gz,1,83
137,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_051.nii.gz,2,58
138,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_051.nii.gz,3,55
139,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_059.nii.gz,1,64
140,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_059.nii.gz,2,62
141,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_059.nii.gz,3,58
142,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_287.nii.gz,1,44
143,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_287.nii.gz,2,39
144,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_287.nii.gz,3,31
145,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_437.nii.gz,1,68
146,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_437.nii.gz,2,52
147,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_437.nii.gz,3,53
148,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_404.nii.gz,1,70
149,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_404.nii.gz,2,61
150,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_404.nii.gz,3,53
151,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_198.nii.gz,1,77
152,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_198.nii.gz,2,66
153,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_198.nii.gz,3,54
154,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_354.nii.gz,1,60
155,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_354.nii.gz,2,41
156,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_354.nii.gz,3,48
157,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_387.nii.gz,1,83
158,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_387.nii.gz,2,57
159,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_387.nii.gz,3,65
160,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_289.nii.gz,1,57
161,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_289.nii.gz,2,37
162,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_289.nii.gz,3,40
163,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_176.nii.gz,1,41
164,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_176.nii.gz,2,26
165,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_451.nii.gz,1,69
166,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_451.nii.gz,2,49
167,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_451.nii.gz,3,54
168,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_191.nii.gz,1,73
169,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_191.nii.gz,2,56
170,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_191.nii.gz,3,52
171,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_248.nii.gz,1,91
172,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_248.nii.gz,2,77
173,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_248.nii.gz,3,54
174,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_298.nii.gz,1,68
175,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_298.nii.gz,2,44
176,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_298.nii.gz,3,41
177,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_270.nii.gz,1,66
178,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_270.nii.gz,2,51
179,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_270.nii.gz,3,34
180,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_238.nii.gz,1,52
181,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_238.nii.gz,2,40
182,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_238.nii.gz,3,28
183,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_468.nii.gz,1,60
184,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_468.nii.gz,2,40
185,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_468.nii.gz,3,40
186,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_442.nii.gz,1,78
187,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_442.nii.gz,2,54
188,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_442.nii.gz,3,57
189,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_296.nii.gz,1,55
190,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_296.nii.gz,2,34
191,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_296.nii.gz,3,35
192,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_465.nii.gz,1,63
193,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_465.nii.gz,2,43
194,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_465.nii.gz,3,43
195,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_258.nii.gz,1,79
196,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_258.nii.gz,2,59
197,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_258.nii.gz,3,61
198,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_046.nii.gz,1,77
199,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_046.nii.gz,2,58
200,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_046.nii.gz,3,58
201,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_181.nii.gz,1,81
202,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_181.nii.gz,2,61
203,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_181.nii.gz,3,59
204,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_277.nii.gz,1,72
205,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_277.nii.gz,2,60
206,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_277.nii.gz,3,48
207,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_329.nii.gz,1,62
208,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_329.nii.gz,2,48
209,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_329.nii.gz,3,49
210,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_251.nii.gz,1,87
211,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_251.nii.gz,2,72
212,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_251.nii.gz,3,70
213,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_424.nii.gz,1,75
214,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_424.nii.gz,2,30
215,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_424.nii.gz,3,40
216,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_428.nii.gz,1,56
217,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_428.nii.gz,2,46
218,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_428.nii.gz,3,47
219,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_089.nii.gz,1,83
220,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_089.nii.gz,2,57
221,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_089.nii.gz,3,47
222,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_305.nii.gz,1,73
223,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_305.nii.gz,2,50
224,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_305.nii.gz,3,47
225,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_107.nii.gz,1,83
226,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_107.nii.gz,2,42
227,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_107.nii.gz,3,32
228,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_454.nii.gz,1,51
229,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_454.nii.gz,2,38
230,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_454.nii.gz,3,40
231,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_472.nii.gz,1,66
232,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_472.nii.gz,2,32
233,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_472.nii.gz,3,47
234,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_180.nii.gz,1,77
235,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_180.nii.gz,2,46
236,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_180.nii.gz,3,37
237,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_369.nii.gz,1,94
238,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_369.nii.gz,2,66
239,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_369.nii.gz,3,68
240,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_284.nii.gz,1,73
241,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_284.nii.gz,2,61
242,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_284.nii.gz,3,41
243,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_179.nii.gz,1,76
244,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_179.nii.gz,2,20
245,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_179.nii.gz,3,18
246,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_364.nii.gz,1,95
247,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_364.nii.gz,2,78
248,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_364.nii.gz,3,77
249,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_021.nii.gz,1,48
250,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_021.nii.gz,2,48
251,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_021.nii.gz,3,39
252,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_264.nii.gz,1,38
253,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_264.nii.gz,2,29
254,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_264.nii.gz,3,28
255,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_153.nii.gz,1,54
256,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_153.nii.gz,2,34
257,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_153.nii.gz,3,27
258,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_438.nii.gz,1,36
259,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_438.nii.gz,2,16
260,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_438.nii.gz,3,24
261,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_123.nii.gz,1,98
262,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_123.nii.gz,2,85
263,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_123.nii.gz,3,43
264,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_391.nii.gz,1,61
265,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_391.nii.gz,2,41
266,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_391.nii.gz,3,51
267,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_346.nii.gz,1,58
268,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_346.nii.gz,2,33
269,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_346.nii.gz,3,38
270,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_209.nii.gz,1,58
271,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_209.nii.gz,2,47
272,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_209.nii.gz,3,45
273,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_272.nii.gz,1,73
274,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_272.nii.gz,2,48
275,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_272.nii.gz,3,30
276,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_157.nii.gz,1,113
277,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_157.nii.gz,2,96
278,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_157.nii.gz,3,77
279,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_405.nii.gz,1,52
280,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_405.nii.gz,2,32
281,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_405.nii.gz,3,35
282,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_292.nii.gz,1,97
283,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_292.nii.gz,2,70
284,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_292.nii.gz,3,72
285,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_412.nii.gz,1,73
286,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_412.nii.gz,2,56
287,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_412.nii.gz,3,55
288,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_275.nii.gz,1,74
289,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_275.nii.gz,2,56
290,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_275.nii.gz,3,58
291,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_439.nii.gz,1,65
292,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_439.nii.gz,2,32
293,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_439.nii.gz,3,44
294,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_366.nii.gz,1,87
295,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_366.nii.gz,2,41
296,Task01_BrainTumour,Task01_BrainTumour/labelsTr/BRATS_366.nii.gz,3,48
