,task,gt_path,obj_id,n_pos
22,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_189.nii.gz,1,34
23,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_189.nii.gz,2,15
24,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_244.nii.gz,1,25
25,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_244.nii.gz,2,4
26,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_378.nii.gz,1,29
27,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_378.nii.gz,2,5
28,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_270.nii.gz,1,101
29,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_270.nii.gz,2,6
30,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_429.nii.gz,1,101
31,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_429.nii.gz,2,12
32,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_224.nii.gz,1,27
33,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_224.nii.gz,2,15
34,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_236.nii.gz,1,18
35,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_236.nii.gz,2,11
36,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_383.nii.gz,1,98
37,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_383.nii.gz,2,34
38,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_072.nii.gz,1,29
39,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_072.nii.gz,2,8
40,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_412.nii.gz,1,27
41,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_412.nii.gz,2,7
42,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_416.nii.gz,1,82
43,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_416.nii.gz,2,6
44,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_336.nii.gz,1,35
45,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_336.nii.gz,2,7
46,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_087.nii.gz,1,23
47,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_087.nii.gz,2,15
48,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_140.nii.gz,1,21
49,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_140.nii.gz,2,10
50,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_090.nii.gz,1,28
51,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_090.nii.gz,2,12
52,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_246.nii.gz,1,14
53,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_246.nii.gz,2,14
54,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_112.nii.gz,1,26
55,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_112.nii.gz,2,26
56,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_026.nii.gz,1,34
57,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_026.nii.gz,2,9
58,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_255.nii.gz,1,58
59,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_255.nii.gz,2,36
60,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_437.nii.gz,1,80
61,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_437.nii.gz,2,31
62,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_004.nii.gz,1,24
63,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_004.nii.gz,2,10
64,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_046.nii.gz,1,61
65,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_046.nii.gz,2,35
66,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_305.nii.gz,1,98
67,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_305.nii.gz,2,48
68,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_165.nii.gz,1,36
69,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_165.nii.gz,2,8
70,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_321.nii.gz,1,8
71,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_321.nii.gz,2,3
72,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_225.nii.gz,1,17
73,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_225.nii.gz,2,4
74,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_062.nii.gz,1,27
75,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_062.nii.gz,2,6
76,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_100.nii.gz,1,31
77,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_100.nii.gz,2,5
78,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_052.nii.gz,1,17
79,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_052.nii.gz,2,4
80,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_332.nii.gz,1,97
81,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_332.nii.gz,2,62
82,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_219.nii.gz,1,96
83,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_219.nii.gz,2,39
84,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_103.nii.gz,1,30
85,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_103.nii.gz,2,4
86,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_174.nii.gz,1,13
87,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_174.nii.gz,2,19
88,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_266.nii.gz,1,32
89,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_266.nii.gz,2,5
90,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_231.nii.gz,1,32
91,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_231.nii.gz,2,2
92,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_113.nii.gz,1,24
93,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_113.nii.gz,2,7
94,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_020.nii.gz,1,23
95,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_020.nii.gz,2,8
96,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_058.nii.gz,1,17
97,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_058.nii.gz,2,21
98,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_144.nii.gz,1,21
99,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_144.nii.gz,2,6
100,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_027.nii.gz,1,30
101,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_027.nii.gz,2,13
102,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_186.nii.gz,1,27
103,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_186.nii.gz,2,8
104,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_299.nii.gz,1,84
105,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_299.nii.gz,2,19
106,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_151.nii.gz,1,15
107,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_151.nii.gz,2,32
108,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_456.nii.gz,1,18
109,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_456.nii.gz,2,12
110,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_210.nii.gz,1,125
111,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_210.nii.gz,2,36
112,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_197.nii.gz,1,36
113,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_197.nii.gz,2,21
114,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_078.nii.gz,1,30
115,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_078.nii.gz,2,8
116,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_423.nii.gz,1,22
117,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_423.nii.gz,2,8
118,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_094.nii.gz,1,25
119,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_094.nii.gz,2,22
120,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_411.nii.gz,1,94
121,Task08_HepaticVessel,Task08_HepaticVessel/labelsTs/hepaticvessel_411.nii.gz,2,17
